Gene	Cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Kdm2b	Cluster_3	0.291793714957041	0.0199925703562829	25502640	0.524872253144174	3.03816112319045e-08	1.0656954598164e-07	25.8007898200965	19.9671669793621
Zcchc8	Cluster_3	0.278913887661087	0.037016367319907	25698164	0.528896351136529	4.84851891876082e-11	2.04621193678186e-10	25.1864853005704	18.8227016885553
Zfp664	Cluster_3	0.244423243718536	0.0633145024268007	25958367.5	0.534251624054196	4.27069313109219e-17	2.51667934033e-16	22.5098727512067	15.4596622889306
Glt1d1	Cluster_3	0.263366344933134	0.13778142668279	27275351	0.561356586403141	1.27399543528087e-61	2.26341963584376e-60	23.7384817902589	11.7307692307692
Mmp17	Cluster_3	0.397344020153343	0.279565167818215	30133445.5	0.620179300440353	1.72161414466971e-222	1.21444355155964e-220	34.4449319877139	11.219512195122
Vkorc1l1	Cluster_3	0.303767470615215	0.060339989187599	26143164.5	0.538054948641936	1.19071442121234e-17	7.21233692916205e-17	27.4681878016674	19.2589118198874
Sbds	Cluster_3	0.25980587865615	0.0650101402326106	26198031	0.539184161283338	8.66742356641609e-22	6.19533614722399e-21	23.6068451075033	15.4502814258912
Castor2	Cluster_3	0.280094375221073	0.11925565598961	27194018.5	0.559682674505045	4.23635680205583e-53	6.63356743786254e-52	25.4497586660816	13.2833020637899
Gtf2ird1	Cluster_3	0.346688895079973	0.144834479161094	27758508.5	0.571300496745306	1.58097117839452e-65	2.9629438068953e-64	30.4519526107942	15.6425891181989
Clip2	Cluster_3	0.239121245944943	0.0275359393764809	25531198	0.525460008051324	9.59685000425409e-10	3.71360122017134e-09	22.1149627029399	16.4493433395872
Eif4h	Cluster_3	0.295756807862603	0.0186828094211852	25698942.5	0.528912373518882	1.25296981140199e-10	5.14164514444285e-10	26.8977621763932	19.906191369606
Limk1	Cluster_3	0.305595242117603	0.232770531777188	29389154	0.60486096647175	1.02602666829142e-262	8.90119506785884e-261	27.0732777534006	6.19136960600375
Mdh2	Cluster_3	0.244432872983272	0.0829971948547174	26188880	0.53899582368423	8.28716601885261e-23	6.1609667206501e-22	22.0272049144362	14.3949343339587
Srrt	Cluster_3	0.248646971139307	0.0124086547196224	25144821.5	0.517507956651275	5.9667387259724e-05	0.000158096531637064	22.7731461167179	18.6772983114447
Actl6b	Cluster_3	0.252868420149242	0.112662411315799	26809233	0.551763367626926	9.06348291939439e-41	1.10482059496187e-39	23.4752084247477	13.3067542213884
Zkscan1	Cluster_3	0.298732989100964	0.0492593076869674	25927758	0.53362164703093	4.72810731065052e-14	2.38065127050424e-13	26.8538832821413	19.4606003752345
Lamtor4	Cluster_3	0.298485473958885	0.0799136502407504	26156969.5	0.538339070656545	1.00800753553481e-18	6.41635565888501e-18	25.976305397104	18.0722326454034
Iqce	Cluster_3	0.28813276461613	0.0793460623442281	26364331.5	0.542606807649911	2.94970153086049e-23	2.22442441067169e-22	26.1956998683633	17.4437148217636
Foxk1	Cluster_3	0.235744128829164	0.0537218271375881	25832479.5	0.531660711183849	2.26196625402291e-15	1.22123472911676e-14	21.2373848179026	14.7607879924953
Daglb	Cluster_3	0.22718622226401	0.00968213770661328	25250977.5	0.519692763357748	1.97462334074049e-06	5.98535096872803e-06	20.7108380868802	16.3555347091932
Rac1	Cluster_3	0.236005018950432	-0.00679596519558329	25106768.5	0.516724784248383	7.87484073845653e-05	0.000205965473483944	21.5006581834138	17.3358348968105
Cyth3	Cluster_3	0.236411999832729	-0.00428285158394973	25019380.5	0.514926243530333	0.00052370979600036	0.00126066702961194	21.8078104431768	18.0863039399625
Tecpr1	Cluster_3	0.324349497050841	0.0942828960208713	26659098	0.548673424949391	3.02920002634132e-28	2.6765190376482e-27	28.6967968407196	18.719512195122
Bri3	Cluster_3	0.298685727836965	0.123517772900284	27142490.5	0.558622171848849	2.03703270323078e-48	2.9413931953027e-47	26.0201842913559	14.3996247654784
Tmem130	Cluster_3	0.346177129703649	0.143740981954687	27459257	0.565141573235356	5.13779810656132e-51	7.75717377281872e-50	30.5397103992979	17.5375234521576
Arpc1a	Cluster_3	0.331191557605089	0.0913114533991962	26577366.5	0.546991301194444	5.92996922072518e-26	4.89763100897897e-25	28.9600702062308	19.2448405253283
Atp5j2	Cluster_3	0.228695605856487	0.0510329949087894	25624235.5	0.527374821664813	7.18577939151857e-12	3.19888358387176e-11	20.447564721369	14.8405253283302
Usp12	Cluster_3	0.316624771461143	0.0520049169003168	26207874	0.539386741000093	1.65253158629988e-18	1.03747350683519e-17	28.3896445809566	19.6435272045028
Rpl21	Cluster_3	0.211715888922108	0.0868193223736208	26577057.5	0.546984941636131	8.93355195314769e-41	1.0895996047164e-39	20.0526546731022	10.5018761726079
Slc7a1	Cluster_3	0.250584829992007	0.131152385919053	27445966.5	0.564868040194055	4.5726166511502e-78	1.00183143838591e-76	22.8609039052216	9.83114446529081
Ubl3	Cluster_3	0.380021554970724	0.0900703152141852	27221293.5	0.560244023867484	6.0423056677805e-40	7.24235133383273e-39	33.5673541026766	19.9812382739212
Hsph1	Cluster_3	0.277688115455727	0.121729910696197	27040001	0.556512825726698	1.19326435583784e-46	1.68017556386461e-45	25.0548486178148	13.8086303939962
Casd1	Cluster_3	0.24043055934362	0.0318807950257516	25799545	0.530982883115023	1.34352324529871e-14	6.97873071525877e-14	21.9394471259324	14.9765478424015
Mios	Cluster_3	0.22765285949879	0.0396357624971037	25611665.5	0.527116117302362	2.0145439118514e-11	8.71389470516344e-11	21.0179903466433	15.2954971857411
Foxp2	Cluster_3	2.14896752709359	1.94567865887038	45801420	0.942643369964938	0	0	95.3927161035542	11.1350844277674
Cadps2	Cluster_3	1.05052831108797	0.753811965386328	35902673	0.738916318914767	0	0	66.0816147433085	18.0909943714822
Nup205	Cluster_3	0.227796380728799	0.0602875355708435	25914811.5	0.533355193886262	8.91005528827456e-18	5.43059035487896e-17	20.5353225098727	13.7429643527204
Mkrn1	Cluster_3	0.263961101880592	0.0573775518168329	26068037	0.536508742437477	2.35354814870809e-18	1.46687683718003e-17	24.0895129442738	16.4024390243902
Mrps33	Cluster_3	0.242368293271163	0.0420278233785523	25635278.5	0.527602098695406	8.33005695992963e-12	3.69147632323143e-11	21.1935059236507	15.2298311444653
Ephb6	Cluster_3	0.431880405881662	0.307377861788497	30604275.5	0.629869497335571	4.30798597426959e-245	3.48444805400039e-243	36.9021500658183	11.9934333958724
Tpk1	Cluster_3	0.27837982350194	0.0562481020691717	26048312.5	0.536102790631815	5.84022683697657e-18	3.58086293523941e-17	24.2211496270294	16.421200750469
Krba1	Cluster_3	0.227721067911004	0.0183103312773176	25123425	0.517067593254999	5.24422579355474e-05	0.000139832796805269	20.9741114523914	17.2091932457786
Malsu1	Cluster_3	0.288079032274534	0.0485886663034521	25976031	0.534615158223341	3.24900875467923e-15	1.74059819115846e-14	26.3273365511189	18.672607879925
Igf2bp3	Cluster_3	0.329402754768911	0.0928029435729165	26541788.5	0.546259067001343	1.7098358231225e-25	1.38976644255688e-24	28.4335234752084	18.9540337711069
Wipf3	Cluster_3	0.276096852920929	0.0956147295873987	26503332.5	0.54546760041722	2.33349388318155e-28	2.07116835382224e-27	24.9232119350592	15.6472795497186
Scrn1	Cluster_3	0.364452197127506	0.137865980281883	27312045.5	0.562111799388659	1.6945266918274e-43	2.20956010755554e-42	31.6805616498464	19.3527204502814
Gars	Cluster_3	0.253277803366368	0.0554587388860045	25865689.5	0.532344209344311	9.96324858814429e-15	5.20163293797439e-14	23.2996928477402	16.5009380863039
Nt5c3	Cluster_3	0.270799604211212	0.115425516474591	27016143	0.556021801965412	4.8889053049899e-48	7.00764807707246e-47	24.3089074155331	12.9831144465291
Ppm1k	Cluster_3	0.221817486656127	0.0590438803740364	25948675.5	0.534052152082766	9.75929802508563e-19	6.21400701419702e-18	20.447564721369	13.4521575984991
Fam13a	Cluster_3	0.294594841166321	0.0689811309057237	26075024.5	0.536652552837845	9.90848924526148e-18	6.02547049496327e-17	25.0548486178148	17.3968105065666
Eif2ak3	Cluster_3	0.229082849644687	0.0750957450962679	26389642	0.543127725451487	1.00868133856045e-31	9.97782942488644e-31	20.7985958753839	11.8292682926829
Rnf103	Cluster_3	0.358386913289262	0.122507487060081	27274627	0.561341685690459	1.24148086005814e-43	1.62373621301829e-42	31.1978938130759	18.6022514071295
Chmp3	Cluster_3	0.243593148312602	0.00461730228257415	25022201.5	0.514984302798947	0.000553024180483874	0.00132734440463081	21.9833260201843	18.484990619137
Ptcd3	Cluster_3	0.289435214471862	0.0531191039214313	25958021	0.534244492704825	7.34376546300656e-15	3.8615384469331e-14	26.1518209741115	18.8180112570356
Tmsb10	Cluster_3	0.397930873724266	0.316606823390794	30532367.5	0.62838955196603	0	0	32.2948661693725	6.97467166979362
Suclg1	Cluster_3	0.233601229182455	0.0326111876154301	25552061	0.52588939143349	2.35892069186305e-10	9.5112778645865e-10	21.4567792891619	15.6894934333959
Dguok	Cluster_3	0.280019422164512	0.0407103983505049	25856291.5	0.532150788214771	7.56833812793598e-14	3.76300371072664e-13	24.9232119350592	17.7063789868668
Fbxo41	Cluster_3	0.305505208249783	0.0907177977135526	26246567.5	0.540183095594246	2.064489407985e-19	1.35874853511157e-18	27.2487933304081	19.4230769230769
Gfpt1	Cluster_3	0.23531540631944	0.00142589272737387	25022574	0.514991969256784	0.000490566444267719	0.00118550343125014	21.8078104431768	18.0534709193246
Arhgap25	Cluster_3	0.520203518006332	0.447586562660537	33450818	0.688454458564905	0	0	42.4747696358052	4.31519699812383
Copg1	Cluster_3	0.242649616092427	0.0242158347255807	25271631	0.520117835000539	2.67557798224309e-06	8.02076916371187e-06	22.2465993856955	17.828330206379
Ccdc174	Cluster_3	0.238347848252566	0.0247907705014238	25326152.5	0.521239947164213	3.77452650386996e-07	1.21953653297435e-06	21.3251426064063	16.7354596622889
Slc25a26	Cluster_3	0.295472117964408	0.0763475019332199	26310318	0.541495150682428	1.48756117791396e-21	1.05591813734144e-20	26.7222465993857	18.1332082551595
Arl8b	Cluster_3	0.227174272034685	-0.00797658418231384	24975213	0.51401722802289	0.000947032857712298	0.00221712861084658	21.0179903466433	17.4343339587242
Prrt3	Cluster_3	0.268576555268841	0.204404093390351	28632039.5	0.589278721123695	5.46812162967405e-198	3.2770650936612e-196	23.7823606845107	6.19136960600375
Brk1	Cluster_3	0.456053353708089	0.241092573628352	29383277.5	0.604740021667777	9.22037715801432e-122	3.17910920760702e-120	38.8328214129004	18.2317073170732
Csgalnact2	Cluster_3	0.220532853531315	0.0771706505994145	26304001.5	0.541365150196714	3.70516300936113e-29	3.36498869338982e-28	20.3159280386134	11.9746716697936
Dcp1b	Cluster_3	0.264333032687498	0.0321650180461949	25677327.5	0.528467513153378	3.25572862792334e-11	1.39258452146661e-10	24.1333918385257	17.687617260788
Adipor2	Cluster_3	0.258627226416573	-0.0272978761940903	24954616.5	0.513593329502506	0.00217739935864995	0.00488241242327813	23.4313295304958	19.5168855534709
Hdhd5	Cluster_3	0.269935187276265	0.0413578631470937	25751845	0.530001164889969	2.87945012670857e-12	1.31225099504628e-11	24.3089074155331	17.7298311444653
Atp6v1e1	Cluster_3	0.274592405152268	0.10442285879149	26739124	0.550320447647046	2.84602371320043e-35	3.07236328095872e-34	25.1864853005704	15.0187617260788
Bcl2l13	Cluster_3	0.215362730378351	0.0389126983401775	25613629.5	0.527156538572676	4.81046123056916e-12	2.1661170652092e-11	20.0087757788504	14.2401500938086
Eno2	Cluster_3	0.409359273360857	0.197777432967136	28375865.5	0.584006379727786	3.1606313816324e-78	6.93180266827943e-77	35.0153576129882	18.9352720450281
Tpi1	Cluster_3	0.284428176425356	0.109763408417435	26710710.5	0.549735666708103	7.67571369352278e-34	8.02054298767084e-33	25.2303641948223	15.4502814258912
Mlf2	Cluster_3	0.300640393000266	0.0971770371364602	26518346	0.545776594684973	1.42923025163142e-26	1.20069851088833e-25	26.5467310223782	17.4296435272045
Pianp	Cluster_3	0.361450342312038	0.176338594961824	28027247.5	0.576831439598191	2.1165259532051e-72	4.34099674768425e-71	31.5928038613427	16.6416510318949
Iffo1	Cluster_3	0.24087743053484	-0.0108217758768683	24964548	0.513797730646156	0.00147039692586677	0.00336692101532818	22.0272049144362	18.4756097560976
Kcna1	Cluster_3	0.408604768260176	0.218660284539219	29154440	0.600030295371641	1.07316402001246e-126	3.94012353081368e-125	35.1031154014919	15.2251407129456
Kcna6	Cluster_3	0.352304239537295	0.163415089675812	28115657	0.578651003904645	3.6480383918797e-82	8.37647235872911e-81	30.7591048705573	14.8030018761726
Ccnd2	Cluster_3	0.363443210597061	0.150918586394517	27564536	0.567308330321633	4.9350081130106e-56	8.06201211476257e-55	30.4958315050461	16.7401500938086
Fam234b	Cluster_3	0.318611967044729	0.1269702578387	27368645.5	0.56327668935801	8.70980586153096e-53	1.35300702607104e-51	28.4774023694603	15.4971857410882
Lmo3	Cluster_3	0.654781158062357	0.468771954991374	33058643.5	0.680383077976829	0	0	50.1974550241334	15.0234521575985
Aebp2	Cluster_3	0.258749299985755	0.00105316376851983	25145549.5	0.517522939688336	7.89357665119202e-05	0.000206405325292169	23.9139973672663	19.5121951219512
Cmas	Cluster_3	0.261021037894402	0.0820953927244516	26504144	0.545484301975703	3.9396274371521e-30	3.70621269393649e-29	23.7823606845107	14.4230769230769
Ipo8	Cluster_3	0.293801179970793	0.0341892967794982	25589594.5	0.5266618719576	2.83880283900608e-09	1.0681504561248e-08	25.8446687143484	19.9343339587242
Cacng8	Cluster_3	0.284038984633297	0.0496067026847769	25765971	0.53029189343603	6.21182001368802e-12	2.77968609805528e-11	25.6252742430891	18.921200750469
Ppp1r12c	Cluster_3	0.227299975110244	0.0638023693381529	26133162.5	0.537849096531098	5.75266044705117e-23	4.2975169971634e-22	21.0179903466433	13.2270168855535
Syt5	Cluster_3	0.331036150484377	0.172776877997325	27973776	0.575730937584125	1.10353992411677e-76	2.37426614673724e-75	29.4427380430013	14.8358348968105
Shisa7	Cluster_3	0.370292111585998	0.174278046550189	28056735	0.577438324633018	8.30746014096756e-71	1.67354873532694e-69	32.7336551118912	17.5046904315197
Epn1	Cluster_3	0.26943265508403	0.0347442358475027	25671111	0.52833957077715	4.52696408718298e-11	1.91652169098272e-10	24.0895129442738	17.8377110694184
Gm45844	Cluster_3	0.237609353381018	0.0458515176040632	25826976	0.531547443128261	1.12745428230765e-14	5.87056604158979e-14	22.3782360684511	15.5722326454034
Clcn4	Cluster_3	0.302893986250217	0.0670106692608769	26164152.5	0.538486904660959	2.17023780375124e-18	1.35469057138916e-17	27.0732777534006	18.6819887429644
Slc8a2	Cluster_3	0.425814032267548	0.239304539140122	29226805.5	0.601519656592084	1.01401777868526e-120	3.45746315505758e-119	36.4633611232997	17.0168855534709
Sae1	Cluster_3	0.228404490287849	0.0458767019430136	25754003	0.530045578892688	7.07613965550531e-14	3.52741299092208e-13	21.2812637121545	14.9484052532833
Nova2	Cluster_3	0.335216830011246	0.105859169017799	26655860	0.548606783364219	5.00388801069049e-27	4.2485655307816e-26	29.530495831505	19.8921200750469
Ppp1r37	Cluster_3	0.284298082724864	0.0726362039102075	26155968	0.538318458690038	4.3116659643739e-19	2.80173643079143e-18	25.3620008775779	17.5656660412758
Clasrp	Cluster_3	0.23175730360968	0.0108572230207586	25254500.5	0.519765270554957	2.27535973005104e-06	6.85731399244267e-06	21.3690215006582	16.7307692307692
Tomm40	Cluster_3	0.221951312932022	0.0409214896705633	25587329.5	0.526615255777731	2.66952289693358e-11	1.14571683876972e-10	20.4914436156209	14.8358348968105
Cadm4	Cluster_3	0.247785721813857	0.0807023543344247	26465901	0.544697219164786	3.20610033180573e-31	3.12406017385871e-30	22.4659938569548	13.1707317073171
Arhgef1	Cluster_3	0.309050226200139	0.0485924202734749	26432695	0.544013803328704	8.43658968208556e-25	6.73518467569836e-24	27.4243089074155	17.2138836772983
Hnrnpul1	Cluster_3	0.214129536728534	0.00079763274963221	25188003	0.518396679199181	6.43628503188078e-06	1.86525690276017e-05	20.1842913558578	15.7363977485929
Pld3	Cluster_3	0.319764824952801	0.137830012019707	27251354	0.560862701869669	9.30874672766849e-47	1.31502091822579e-45	28.4335234752084	16.6228893058161
Ttc9b	Cluster_3	0.331583683727908	0.298726320900289	30377977.5	0.625212036729845	0	0	28.0386134269416	3.36303939962477
Map3k10	Cluster_3	0.247912053819061	0.0655067261834233	26055856	0.536258044120928	3.11750356829321e-19	2.03807624648522e-18	22.6415094339623	15.1266416510319
Supt5	Cluster_3	0.23791189868527	0.0497037176359466	25820959	0.531423606680459	1.15112575174125e-14	5.99237129172829e-14	22.071083808688	15.4502814258912
Spred3	Cluster_3	0.260814085629874	0.0913527318671534	26528647.5	0.545988610833724	6.47942090964627e-31	6.254138217633e-30	23.694602896007	14.3292682926829
Zfp74	Cluster_3	0.258579168605464	0.070761904743231	26288085	0.541037571200298	3.177401397904e-24	2.47957167486052e-23	23.5629662132514	14.9953095684803
Clip3	Cluster_3	0.220331592246476	0.0657922564328709	26020779	0.535536121056354	1.10711259673492e-20	7.62713016930896e-20	20.3159280386134	13.0675422138837
Arhgap33	Cluster_3	0.275724342644811	0.0914043075633712	26378270.5	0.542893687531232	8.79005735214172e-25	7.00956574986394e-24	24.7476963580518	16.280487804878
Kmt2b	Cluster_3	0.22856185959029	0.0326845373393321	25537470.5	0.525589102968864	3.4576102471941e-10	1.37607259467963e-09	21.1496270293989	15.6238273921201
Fxyd7	Cluster_3	0.284377395240325	0.176128137148737	28062213	0.577551067870688	6.44826595464738e-105	1.92152966778724e-103	25.4497586660816	10.3470919324578
Scn1b	Cluster_3	0.350929949508914	0.143737735471234	27345491.5	0.562800154687509	3.34650967425606e-45	4.54259657044915e-44	30.8907415533129	18.921200750469
Uba2	Cluster_3	0.304204423641165	0.0579285117525931	26069118.5	0.536531000891573	1.83272315826489e-16	1.04730514608417e-15	27.0293988591488	19.1604127579737
Ankrd27	Cluster_3	0.277683354674328	0.110614202609845	26870393.5	0.553022117679407	7.0058821308951e-41	8.56916168540126e-40	24.6160596752962	14.0525328330206
Zfp507	Cluster_3	0.222363352693986	0.0510812545519143	25800042	0.530993111919171	2.21156449981814e-15	1.19492240616743e-14	20.5353225098727	13.9821763602251
Zfp141	Cluster_3	0.28843362371235	0.104098178603101	26825074.5	0.552089403041227	6.16165012263954e-38	7.0740609599034e-37	25.4936375603335	14.8311444652908
Lrrc4b	Cluster_3	0.299646818679296	0.0595333564226614	26102722.5	0.537222608003411	1.56649465332738e-17	9.42744964093389e-17	26.5028521281264	18.3536585365854
Ap2a1	Cluster_3	0.268817861343612	0.0667672785932694	26119363.5	0.537565098003058	4.36922991117265e-19	2.83657156122147e-18	24.4405440982887	16.702626641651
Scaf1	Cluster_3	0.220322636502095	0.00798807076386668	25106474	0.516718723115945	5.63202573385157e-05	0.000149670249090683	20.3598069328653	16.5056285178236
Ppfia3	Cluster_3	0.299846445319624	0.119934202325996	26912651	0.553891823295659	2.354089267434e-37	2.661493987853e-36	27.0732777534006	16.5525328330206
Gys1	Cluster_3	0.261568864308433	0.115799076737154	26944716	0.5545517561025	6.89686289390003e-49	1.00396485224803e-47	22.9047827994735	11.890243902439
Car11	Cluster_3	0.405772294062215	0.202511128887928	28453589.5	0.585606024745062	1.89210356803661e-83	4.4152503542633e-82	34.6204475647214	18.1707317073171
Lmtk3	Cluster_3	0.350159585525087	0.141023801641996	27324896	0.56237627674822	7.33662260200143e-45	9.87163447667672e-44	30.8907415533129	18.7617260787992
Gtf2h1	Cluster_3	0.274773662080649	0.0398143723355285	25778957	0.530559159533945	2.09080410761469e-12	9.60368282991675e-12	25.010969723563	18.2739212007505
Tsg101	Cluster_3	0.247726072685125	0.035105935054058	25816475	0.531331321051085	1.55732316049793e-14	8.06591425086976e-14	22.4659938569548	15.4971857410882
Zdhhc13	Cluster_3	0.350580698058008	0.172796647233007	28164934	0.579665178516301	2.33118162957303e-82	5.35847999575467e-81	30.9784993418166	15.2954971857411
Gas2	Cluster_3	0.283189850955438	0.132219574122626	27518796	0.566366951042515	1.81217802346262e-69	3.59345715896758e-68	25.8007898200965	12.077861163227
Tubgcp5	Cluster_3	0.248484842815719	-0.016624674714211	25159900.5	0.517818298980742	3.42763170592846e-05	9.29838559488725e-05	22.6415094339623	17.9643527204503
Nipa2	Cluster_3	0.306438270722197	0.0446216779141572	25950236.5	0.53408427917185	3.79850034297497e-14	1.92067532030802e-13	27.5559455901711	19.9577861163227
Gabra5	Cluster_3	0.495125037313529	0.351277772295757	31093985	0.639948255011291	2.87229805552145e-264	2.51209319774569e-262	39.8859148749452	13.1285178236398
Gm38393	Cluster_3	0.250192920640404	0.111539873006836	26865406	0.552919469468769	3.09954457394731e-43	4.01002414362456e-42	23.5190873189996	12.9878048780488
Man2a2	Cluster_3	0.290805678278914	0.0210450789269642	25564683.5	0.526149176303421	4.7857007033232e-09	1.77188694944069e-08	26.0201842913559	19.6388367729831
Ap3b2	Cluster_3	0.313207525325447	0.090079581405585	26209719	0.539424713120119	1.29104678485651e-18	8.15049048597063e-18	27.2487933304081	19.6388367729831
Sh3gl3	Cluster_3	0.368672397671269	0.126227455116641	27555001	0.567112089582097	7.50857662493694e-54	1.19222897480087e-52	31.6805616498464	17.5093808630394
Efl1	Cluster_3	0.215954457046782	0.0219663826244985	25383099.5	0.522411978773482	2.63391230408708e-08	9.27928986776381e-08	20.1842913558578	15.2157598499062
Cemip	Cluster_3	0.246930759425719	0.0160240598039027	25300237.5	0.520706588090791	6.05450674040347e-07	1.92383270594861e-06	21.0179903466433	16.4258911819887
Gdpd5	Cluster_3	0.2612752172148	0.181499885017141	28354140.5	0.583559255441847	5.62475890800915e-168	2.68925973124037e-166	23.2558139534884	6.57598499061914
Spcs2	Cluster_3	0.28000901871712	0.032890626021936	25732567.5	0.529604412833712	2.18679877761669e-11	9.43054233321771e-11	25.976305397104	19.0947467166979
Pold3	Cluster_3	0.246245588856824	0.100445211484018	26696666.5	0.549446625811821	5.68205907698693e-40	6.81815399003758e-39	22.1149627029399	12.1951219512195
Pgm2l1	Cluster_3	0.483608020097691	0.281823765594648	30023801.5	0.617922706874991	5.48104245852747e-152	2.37751267127457e-150	40.7196138657306	18.3771106941839
Atg16l2	Cluster_3	0.243069310476349	0.021445126889541	25384464.5	0.522440071967972	1.18476448663667e-07	3.9778726482503e-07	22.3782360684511	17.2560975609756
Clpb	Cluster_3	0.295840723696987	0.101373899428336	26899859	0.553628549930148	3.48494757732195e-38	4.01814829185861e-37	26.8977621763932	15.8067542213884
Rnf121	Cluster_3	0.250761876554387	0.0402439135704859	25685204	0.528629620147081	1.40036887165111e-11	6.1312446629169e-11	23.387450636244	17.1388367729831
Apbb1	Cluster_3	0.242517841280938	0.0969235843113426	26523888.5	0.545890665403262	3.49008896933277e-33	3.5859247457113e-32	22.071083808688	13.0018761726079
Timm10b	Cluster_3	0.260292394454698	0.00775805137526148	25281999	0.520331219792098	3.12770713042614e-06	9.31901660588817e-06	23.4752084247477	18.5928705440901
Nrip3	Cluster_3	0.343516264305985	0.251223328085044	29617367	0.609557839874142	3.93965083503098e-241	3.10482006284584e-239	29.7937691970162	7.82363977485929
Ipo7	Cluster_3	0.257115664210395	0.0288541146396794	25465616.5	0.524110268978445	1.94958719111173e-08	6.92853789507248e-08	23.0802983764809	17.8236397748593
Copb1	Cluster_3	0.236758655394283	-0.00471203423300298	24961588	0.513736810605356	0.00143200808227719	0.00328111330034013	21.6322948661694	18.1660412757974
1110004F10Rik	Cluster_3	0.238775927168978	-0.00438918637794808	24953083	0.51356176839353	0.00167626952326896	0.00380873785966117	21.8078104431768	18.2317073170732
Plekha7	Cluster_3	0.566621097541363	0.382694029295712	32010622	0.658813648064924	0	0	45.8973233874506	14.0525328330206
Rps13	Cluster_3	0.25509260865686	0.0890367809440652	26534643	0.546112004787986	2.6787189712138e-32	2.69311395633948e-31	22.9486616937253	13.6116322701689
Gde1	Cluster_3	0.463208864833787	0.272036695004872	30294890.5	0.623502015300809	2.58571140091238e-168	1.2417763569337e-166	41.6849495392716	17.9596622889306
Vps35l	Cluster_3	0.275469939623993	0.00519102541246147	25220723.5	0.519070102913707	1.81805208195112e-05	5.05889686280114e-05	24.3089074155331	19.6013133208255
Knop1	Cluster_3	0.226101709625215	0.0143220505621962	25262357.5	0.51992697621731	1.04995775461473e-06	3.26301330211409e-06	20.2720491443616	15.7692307692308
Dcun1d3	Cluster_3	0.267928946384345	0.0871163175226413	26485574	0.545102111044062	3.29158665763959e-29	2.9982424614359e-28	23.9139973672663	14.7373358348968
Crym	Cluster_3	0.578972930758648	0.442972205854586	32890825	0.676929189508252	0	0	46.2922334357174	12.0121951219512
Uqcrc2	Cluster_3	0.235254763554891	0.0242411590798021	25390579	0.522565915072524	7.15026566487665e-08	2.44032306122813e-07	21.8516893374287	16.7636022514071
Eef2k	Cluster_3	0.26871041112805	0.0359249146119021	25682031	0.528564316333075	3.60062330408594e-11	1.53431195063199e-10	24.1772707327775	17.96904315197
Gga2	Cluster_3	0.239913578063817	0.102230678432755	26663207.5	0.548758002958738	4.87201436054915e-39	5.73107648809267e-38	21.8955682316806	12.1622889305816
Hs3st4	Cluster_3	3.41117086807297	3.088587655939	48134234.5	0.990655246491541	0	0	99.8683633172444	18.1519699812383
Gsg1l	Cluster_3	0.474789380456914	0.283708851640031	29997377.5	0.617378872024282	1.22108622646385e-168	5.90374610390329e-167	38.964458095656	15.5206378986867
Xpo6	Cluster_3	0.300805416929779	0.0469641727280223	26016775	0.535453714352515	2.60384190266177e-15	1.401943406801e-14	27.7314611671786	19.6669793621013
Eif3c	Cluster_3	0.242210254624197	0.0628936057760941	26019226	0.535504158616028	5.9825421740673e-19	3.85372439745683e-18	22.0272049144362	14.6575984990619
Fam57b	Cluster_3	0.245329921524431	0.134090836375039	27153786	0.558854645605895	6.62306919308955e-63	1.19643437186668e-61	21.8516893374287	10.3236397748593
Maz	Cluster_3	0.243479843790861	0.0427888290533345	25766005	0.530292593193256	1.07569661495774e-13	5.30087326404394e-13	21.9833260201843	15.5300187617261
Prr14	Cluster_3	0.217321067842337	0.0104075594860554	25240054	0.519467945767992	1.67289773372651e-06	5.09951753203825e-06	20.1842913558578	15.6003752345216
Stx1b	Cluster_3	0.229010416205474	0.104545113206611	26658780	0.548666880161224	1.15685086390761e-40	1.40778542629934e-39	21.105748135147	11.4915572232645
Tacc2	Cluster_3	0.242557859699723	0.0856034468222419	26448769	0.544344623847562	3.51919807429944e-30	3.31359065945525e-29	22.5976305397104	13.5272045028143
Dhx32	Cluster_3	0.228653244163168	0.0144335156972393	25037437	0.51529786606976	0.000312100228095768	0.000769256089756037	20.9302325581395	17.4812382739212
Glrx3	Cluster_3	0.219985961507306	0.0132273709768613	25151519	0.517645798534132	1.88828916853256e-05	5.24078192221078e-05	20.2281702501097	16.2382739212008
Stk32c	Cluster_3	0.301255682813975	0.174259367724679	27899369	0.574199560058516	6.9519069787667e-86	1.66559330343169e-84	26.3273365511189	12.1200750469043
Adgra1	Cluster_3	0.726025321194096	0.54078620194922	34371082	0.707394499249613	0	0	55.4629223343572	15.8583489681051
Caly	Cluster_3	0.357698037227932	0.148116715252277	27606034	0.568162404596335	8.59042146419252e-54	1.36300086874707e-52	32.0315928038613	18.3348968105066
Nap1l4	Cluster_3	0.220559155330652	-0.000529895990346863	25149071	0.517595416013903	1.97069102107233e-05	5.46173094401278e-05	20.5353225098727	16.1772983114447
Cttn	Cluster_3	0.241315421601274	0.0670268109718116	26038554	0.535901950017576	3.62900546490114e-19	2.36815446094474e-18	22.1588415971917	14.8452157598499
Evi5l	Cluster_3	0.288521743179092	0.0236274190560989	25653457	0.527976232128406	4.60493126696176e-10	1.81755817664066e-09	26.5467310223782	19.8733583489681
