Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0043549	regulation of kinase activity	 	1.012E-5	4.400E-2	4.000E-4	3.582E-3	22	922	NRG1,RELN,ERBB4,RGCC,ACTB,MEF2C,SOCS7,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0035249	synaptic transmission, glutamatergic	 	1.139E-5	4.951E-2	4.460E-4	3.994E-3	8	126	RELN,GRIA1,GRIA4,GRIK2,NLGN1,GRIN2A,MEF2C,PAK1
GO: Biological Process	GO:0021543	pallium development	 	1.304E-5	5.667E-2	5.060E-4	4.531E-3	11	260	RELN,CFL1,SUN1,GRIA1,GRIN2A,DCC,MEF2C,SOCS7,GRIP1,KIRREL3,NME1
GO: Biological Process	GO:0002181	cytoplasmic translation	 	1.334E-5	5.799E-2	5.132E-4	4.596E-3	9	169	RPLP2,RPSA,FAU,EIF3I,RPL4,RPL7,RPL9,SYNCRIP,RPL18
GO: Biological Process	GO:0044057	regulation of system process	 	1.621E-5	7.046E-2	6.180E-4	5.534E-3	20	810	DOCK4,NRG1,RELN,CUX2,HTR2C,ASIC2,GRIK2,NLGN1,GRIN2A,CHRM3,MEF2C,RYR2,THRA,CTNNA3,PAK1,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0060996	dendritic spine development	 	1.691E-5	7.349E-2	6.391E-4	5.722E-3	8	133	NRG1,RELN,CUX2,CFL1,FSTL4,NLGN1,MEF2C,PAK1
GO: Biological Process	GO:0051963	regulation of synapse assembly	 	1.786E-5	7.761E-2	6.668E-4	5.971E-3	8	134	CUX2,ASIC2,CLSTN2,NLGN1,MEF2C,EFNA5,SLITRK5,IL1RAP
GO: Biological Process	GO:0042981	regulation of apoptotic process	 	1.795E-5	7.802E-2	6.668E-4	5.971E-3	34	1899	NRG1,ERBB4,EYA4,ERCC5,ASIC2,CFL1,TMEM14A,RGCC,TRPS1,ACTB,DAD1,GRIA4,SEMA5A,GRIK2,GRIN2A,ITGAV,YWHAH,MEF2C,ITPR1,MT3,THRA,KITLG,MIF,HRAS,SMPD1,FGFR2,ARHGEF2,NME1,FHL2,BEX2,HSP90AA1,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0038138	ERBB4-ERBB4 signaling pathway	 	1.987E-5	8.638E-2	7.320E-4	6.555E-3	3	7	NRG1,ERBB4,NRG3
GO: Biological Process	GO:0043269	regulation of ion transport	 	2.134E-5	9.274E-2	7.793E-4	6.978E-3	21	896	RELN,HTR2C,RASGRF2,ASIC2,CFL1,ACTB,NLGN1,GRIN2A,NDUFA4,NKAIN2,CHRM3,YWHAH,RPH3A,MEF2C,RYR2,ITPR1,GRIP1,KCNQ5,MIF,KCNS3,ATP2B1
GO: Biological Process	GO:0045597	positive regulation of cell differentiation	 	2.406E-5	1.046E-1	8.714E-4	7.802E-3	25	1199	VWC2,NRG1,RELN,CUX2,ZEB1,MAN2A1,HTR2C,NAPEPLD,RGCC,ACTB,SEMA5A,RUNX2,MEF2C,JUNB,EFNA5,THRA,KITLG,PAK1,ALCAM,ARHGEF2,BEX2,RPL4,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0044093	positive regulation of molecular function	 	2.722E-5	1.183E-1	9.775E-4	8.753E-3	33	1853	NRG1,RELN,ERBB4,RASGRF2,ASIC2,CFL1,RGCC,RAPGEF1,GRIN2A,NDUFA4,CNPY2,MEF2C,RYR2,MT3,FBN1,EFNA5,KITLG,SERINC1,MIF,HRAS,PAK1,FGF1,CD81,FGFR2,ARHGEF2,NME1,NRG3,BEX2,IL1RAP,HSP90AA1,PARM1,VEGFA,HSP90AB1
GO: Biological Process	GO:0070371	ERK1 and ERK2 cascade	 	2.887E-5	1.255E-1	1.028E-3	9.208E-3	14	451	NRG1,ERBB4,HTR2C,RAPGEF1,SIRPA,DCC,ITGAV,MT3,MIF,HRAS,FGF1,FGFR2,ARHGEF2,VEGFA
GO: Biological Process	GO:0043067	regulation of programmed cell death	 	2.911E-5	1.265E-1	1.029E-3	9.211E-3	34	1944	NRG1,ERBB4,EYA4,ERCC5,ASIC2,CFL1,TMEM14A,RGCC,TRPS1,ACTB,DAD1,GRIA4,SEMA5A,GRIK2,GRIN2A,ITGAV,YWHAH,MEF2C,ITPR1,MT3,THRA,KITLG,MIF,HRAS,SMPD1,FGFR2,ARHGEF2,NME1,FHL2,BEX2,HSP90AA1,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0009725	response to hormone	 	2.961E-5	1.287E-1	1.038E-3	9.292E-3	27	1370	NRG1,RELN,ERBB4,ASIC2,CFL1,RBP4,GRIA1,RUNX2,SST,YWHAH,MEF2C,SOCS7,C2CD5,JUNB,MT3,FBN1,EFNA5,THRA,BSG,SLIT3,PAK1,TAC1,FHL2,ATP2B1,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0022029	telencephalon cell migration	 	3.177E-5	1.381E-1	1.104E-3	9.890E-3	6	72	NRG1,RELN,SUN1,SOCS7,SLIT3,NRG3
GO: Biological Process	GO:0050773	regulation of dendrite development	 	3.315E-5	1.441E-1	1.144E-3	1.024E-2	8	146	RELN,CUX2,DPYSL5,DCC,CIT,YWHAH,MT3,IL1RAP
GO: Biological Process	GO:0040012	regulation of locomotion	 	3.359E-5	1.460E-1	1.150E-3	1.029E-2	27	1380	DOCK4,PLA2G7,NRG1,RELN,ERBB4,ZEB1,HTR2C,CFL1,RGCC,NTNG1,SEMA5A,SST,ITGAV,MEF2C,TMEFF2,KITLG,BSG,MIF,HRAS,PAK1,FGF1,TAC1,CD81,CTNNA2,ARHGEF2,NRG3,VEGFA
GO: Biological Process	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	 	3.448E-5	1.499E-1	1.171E-3	1.048E-2	19	784	NRG1,ERBB4,FSTL4,RAPGEF1,RUNX2,SOCS7,C2CD5,MYOF,SULF2,MT3,CADM1,EFNA5,PAK1,FGF1,FGFR2,ARHGEF2,NRG3,BEX2,VEGFA
GO: Biological Process	GO:0009410	response to xenobiotic stimulus	 	3.508E-5	1.525E-1	1.182E-3	1.058E-2	19	785	RELN,ERBB4,HTR2C,ASIC2,DAD1,GRIA1,GRIN2A,SST,MEF2C,RYR2,JUNB,THRA,SLITRK5,RORA,SMPD1,NME1,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0008037	cell recognition	 	3.570E-5	1.552E-1	1.193E-3	1.068E-2	11	290	CNTN4,SEMA5A,SIRPA,CNTN6,CADM1,EFNA5,BSG,CNTN5,CNTN3,CD81,VDAC2
GO: Biological Process	GO:0048167	regulation of synaptic plasticity	 	3.596E-5	1.563E-1	1.193E-3	1.068E-2	13	401	CNTN4,RELN,RASGRF2,CFL1,GRIA1,GRIK2,NLGN1,GRIN2A,YWHAH,MEF2C,SLC24A2,HRAS,PAK1
GO: Biological Process	GO:0045859	regulation of protein kinase activity	 	3.757E-5	1.633E-1	1.237E-3	1.108E-2	19	789	NRG1,RELN,ERBB4,RGCC,ACTB,MEF2C,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,SMPD1,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0097061	dendritic spine organization	 	3.786E-5	1.646E-1	1.237E-3	1.108E-2	7	109	RELN,CUX2,CFL1,NLGN1,GRIN2A,ZNF804A,RPH3A
GO: Biological Process	GO:0048640	negative regulation of developmental growth	 	3.834E-5	1.666E-1	1.244E-3	1.114E-2	8	149	CFL1,RBP4,FSTL4,SEMA5A,DCC,MT3,SLIT3,PAK1
GO: Biological Process	GO:0060420	regulation of heart growth	 	4.015E-5	1.745E-1	1.293E-3	1.157E-2	7	110	NRG1,ERBB4,RBP4,MEF2C,BASP1,PAK1,FGFR2
GO: Biological Process	GO:0032970	regulation of actin filament-based process	 	4.121E-5	1.791E-1	1.317E-3	1.179E-2	14	466	CFL1,RGCC,SEMA5A,CIT,MEF2C,RYR2,TMEFF2,EFNA5,THRA,CTNNA3,HRAS,PAK1,TAC1,CTNNA2
GO: Biological Process	GO:0050768	negative regulation of neurogenesis	 	4.305E-5	1.871E-1	1.363E-3	1.221E-2	9	196	DPYSL5,FSTL4,SEMA5A,DCC,CIT,YWHAH,MT3,SLIT3,ARHGEF2
GO: Biological Process	GO:2000145	regulation of cell motility	 	4.329E-5	1.881E-1	1.363E-3	1.221E-2	26	1321	DOCK4,PLA2G7,NRG1,RELN,ERBB4,ZEB1,CFL1,RGCC,NTNG1,SEMA5A,SST,ITGAV,MEF2C,TMEFF2,KITLG,BSG,MIF,HRAS,PAK1,FGF1,TAC1,CD81,CTNNA2,ARHGEF2,NRG3,VEGFA
GO: Biological Process	GO:0043066	negative regulation of apoptotic process	 	4.429E-5	1.925E-1	1.385E-3	1.240E-2	24	1167	NRG1,ERBB4,EYA4,ERCC5,ASIC2,CFL1,TMEM14A,DAD1,GRIA4,SEMA5A,GRIK2,ITGAV,YWHAH,MEF2C,MT3,KITLG,MIF,HRAS,FGFR2,ARHGEF2,FHL2,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0001889	liver development	 	4.746E-5	2.063E-1	1.469E-3	1.316E-2	13	412	MAN2A1,RBP4,CIT,ITPR1,SULF2,CADM1,THRA,HRAS,FGF1,FGFR2,EIF3I,RPL7,RPL18
GO: Biological Process	GO:0007167	enzyme-linked receptor protein signaling pathway	 	4.767E-5	2.072E-1	1.469E-3	1.316E-2	25	1250	VWC2,NRG1,ERBB4,ZEB1,TRPS1,FSTL4,RAPGEF1,RUNX2,SOCS7,C2CD5,MYOF,SULF2,MT3,FBN1,CADM1,EFNA5,SUB1,PAK1,FGF1,FGFR2,ARHGEF2,NRG3,BEX2,VEGFA,HSP90AB1
GO: Biological Process	GO:0014033	neural crest cell differentiation	 	4.844E-5	2.105E-1	1.483E-3	1.328E-2	9	199	NRG1,ERBB4,CFL1,SEMA5A,MEF2C,THRA,KITLG,PAK1,ALCAM
GO: Biological Process	GO:0097106	postsynaptic density organization	 	5.040E-5	2.190E-1	1.523E-3	1.364E-2	5	48	RELN,CFL1,NLGN1,CADM1,IL1RAP
GO: Biological Process	GO:0031345	negative regulation of cell projection organization	 	5.046E-5	2.193E-1	1.523E-3	1.364E-2	10	249	CFL1,DPYSL5,FSTL4,SEMA5A,NLGN1,DCC,CIT,YWHAH,MT3,SLIT3
GO: Biological Process	GO:0043410	positive regulation of MAPK cascade	 	5.146E-5	2.236E-1	1.542E-3	1.381E-2	16	603	NRG1,ERBB4,HTR2C,RAPGEF1,DCC,MEF2C,MT3,KITLG,MIF,HRAS,PAK1,FGF1,CD81,FGFR2,ARHGEF2,VEGFA
GO: Biological Process	GO:0070372	regulation of ERK1 and ERK2 cascade	 	5.367E-5	2.333E-1	1.598E-3	1.431E-2	13	417	NRG1,ERBB4,HTR2C,RAPGEF1,SIRPA,DCC,MT3,MIF,HRAS,FGF1,FGFR2,ARHGEF2,VEGFA
GO: Biological Process	GO:0061008	hepaticobiliary system development	 	5.499E-5	2.390E-1	1.626E-3	1.456E-2	13	418	MAN2A1,RBP4,CIT,ITPR1,SULF2,CADM1,THRA,HRAS,FGF1,FGFR2,EIF3I,RPL7,RPL18
GO: Biological Process	GO:0051961	negative regulation of nervous system development	 	5.652E-5	2.456E-1	1.660E-3	1.486E-2	9	203	DPYSL5,FSTL4,SEMA5A,DCC,CIT,YWHAH,MT3,SLIT3,ARHGEF2
GO: Biological Process	GO:0034762	regulation of transmembrane transport	 	5.928E-5	2.576E-1	1.729E-3	1.548E-2	18	746	RELN,ERBB4,RASGRF2,ASIC2,CFL1,ACTB,NLGN1,GRIN2A,NDUFA4,CHRM3,YWHAH,RPH3A,MEF2C,RYR2,C2CD5,GRIP1,KCNQ5,KCNS3
GO: Biological Process	GO:1903522	regulation of blood circulation	 	6.152E-5	2.674E-1	1.783E-3	1.596E-2	12	364	DOCK4,HTR2C,ASIC2,CHRM3,RYR2,THRA,CTNNA3,TAC1,ATP2B1,HSP90AA1,VDAC2,VEGFA
GO: Biological Process	GO:0043069	negative regulation of programmed cell death	 	6.683E-5	2.904E-1	1.923E-3	1.722E-2	24	1198	NRG1,ERBB4,EYA4,ERCC5,ASIC2,CFL1,TMEM14A,DAD1,GRIA4,SEMA5A,GRIK2,ITGAV,YWHAH,MEF2C,MT3,KITLG,MIF,HRAS,FGFR2,ARHGEF2,FHL2,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0060548	negative regulation of cell death	 	6.928E-5	3.011E-1	1.981E-3	1.774E-2	26	1359	NRG1,ERBB4,EYA4,ERCC5,ASIC2,CFL1,TMEM14A,DAD1,GRIA4,SEMA5A,GRIK2,ITGAV,YWHAH,MEF2C,ITPR1,MT3,KITLG,MIF,HRAS,TAC1,FGFR2,ARHGEF2,FHL2,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0021842	chemorepulsion involved in interneuron migration from the subpallium to the cortex	 	7.071E-5	3.073E-1	1.996E-3	1.787E-2	2	2	NRG1,NRG3
GO: Biological Process	GO:0021840	directional guidance of interneurons involved in migration from the subpallium to the cortex	 	7.071E-5	3.073E-1	1.996E-3	1.787E-2	2	2	NRG1,NRG3
GO: Biological Process	GO:2000311	regulation of AMPA receptor activity	 	7.250E-5	3.151E-1	2.033E-3	1.820E-2	4	27	RELN,NLGN1,MEF2C,GRIP1
GO: Biological Process	GO:0099175	regulation of postsynapse organization	 	7.375E-5	3.205E-1	2.055E-3	1.840E-2	7	121	RELN,CUX2,CFL1,DGKB,NLGN1,ZNF804A,IL1RAP
GO: Biological Process	GO:0060419	heart growth	 	7.559E-5	3.285E-1	2.093E-3	1.874E-2	8	164	NRG1,ERBB4,RBP4,MEF2C,BASP1,PAK1,FGF1,FGFR2
GO: Biological Process	GO:0106027	neuron projection organization	 	7.770E-5	3.377E-1	2.137E-3	1.914E-2	7	122	RELN,CUX2,CFL1,NLGN1,GRIN2A,ZNF804A,RPH3A
GO: Biological Process	GO:0048762	mesenchymal cell differentiation	 	8.375E-5	3.640E-1	2.289E-3	2.050E-2	12	376	NRG1,ERBB4,CFL1,RGCC,SEMA5A,MEF2C,THRA,KITLG,PAK1,ALCAM,FGFR2,VEGFA
GO: Biological Process	GO:0048738	cardiac muscle tissue development	 	8.588E-5	3.732E-1	2.333E-3	2.089E-2	12	377	NRG1,ERBB4,RBP4,CHRM3,MEF2C,RYR2,SGCZ,PAK1,FGF1,FGFR2,FHL2,VEGFA
GO: Biological Process	GO:1903829	positive regulation of protein localization	 	8.838E-5	3.841E-1	2.386E-3	2.136E-2	15	565	NRG1,ERBB4,CFL1,RBP4,NLGN1,C2CD5,C2CD2L,BSG,HRAS,PAK1,CD81,NNAT,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0099084	postsynaptic specialization organization	 	8.938E-5	3.885E-1	2.398E-3	2.147E-2	5	54	RELN,CFL1,NLGN1,CADM1,IL1RAP
GO: Biological Process	GO:0001558	regulation of cell growth	 	9.013E-5	3.917E-1	2.403E-3	2.152E-2	15	566	NRG1,NCALD,CFL1,FSTL4,SEMA5A,DCC,CPNE5,MT3,EFNA5,SLIT3,PAK1,CD81,NRG3,RPL4,VEGFA
GO: Biological Process	GO:0003056	regulation of vascular associated smooth muscle contraction	 	9.140E-5	3.972E-1	2.407E-3	2.156E-2	3	11	DOCK4,CHRM3,ATP2B1
GO: Biological Process	GO:0099545	trans-synaptic signaling by trans-synaptic complex	 	9.140E-5	3.972E-1	2.407E-3	2.156E-2	3	11	NLGN1,CADM1,IL1RAP
GO: Biological Process	GO:0043085	positive regulation of catalytic activity	 	9.895E-5	4.300E-1	2.590E-3	2.320E-2	26	1389	NRG1,RELN,ERBB4,RASGRF2,RGCC,RAPGEF1,GRIN2A,NDUFA4,MEF2C,MT3,FBN1,EFNA5,KITLG,SERINC1,MIF,HRAS,PAK1,FGF1,CD81,FGFR2,ARHGEF2,NRG3,HSP90AA1,PARM1,VEGFA,HSP90AB1
GO: Biological Process	GO:0030307	positive regulation of cell growth	 	1.011E-4	4.396E-1	2.632E-3	2.357E-2	9	219	NRG1,CFL1,SEMA5A,CPNE5,EFNA5,PAK1,CD81,RPL4,VEGFA
GO: Biological Process	GO:0045596	negative regulation of cell differentiation	 	1.062E-4	4.616E-1	2.748E-3	2.460E-2	20	927	CNTN4,ZEB1,ACTB,DPYSL5,FSTL4,SEMA5A,DCC,ITGAV,CIT,YWHAH,MT3,FBN1,EFNA5,SLIT3,PAK1,RORA,ARHGEF2,NME1,BEX2,VEGFA
GO: Biological Process	GO:1902414	protein localization to cell junction	 	1.104E-4	4.797E-1	2.839E-3	2.542E-2	7	129	RELN,ASIC2,ACTB,NLGN1,GRIN2A,GRIP1,HRAS
GO: Biological Process	GO:0051129	negative regulation of cellular component organization	 	1.157E-4	5.029E-1	2.958E-3	2.649E-2	19	859	CFL1,TMEM14A,DPYSL5,FSTL4,SEMA5A,NLGN1,DCC,ITGAV,CIT,YWHAH,TMEFF2,MT3,THRA,SLIT3,FGFR2,CTNNA2,ARHGEF2,VDAC2,VEGFA
GO: Biological Process	GO:0043408	regulation of MAPK cascade	 	1.175E-4	5.105E-1	2.985E-3	2.673E-2	19	860	NRG1,ERBB4,HTR2C,RAPGEF1,GRIK2,SIRPA,DCC,MEF2C,MT3,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,ARHGEF2,VEGFA
GO: Biological Process	GO:0010562	positive regulation of phosphorus metabolic process	 	1.224E-4	5.318E-1	3.074E-3	2.752E-2	22	1089	NRG1,RELN,ERBB4,HTR2C,RGCC,MEF2C,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0045937	positive regulation of phosphate metabolic process	 	1.224E-4	5.318E-1	3.074E-3	2.752E-2	22	1089	NRG1,RELN,ERBB4,HTR2C,RGCC,MEF2C,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0060421	positive regulation of heart growth	 	1.260E-4	5.478E-1	3.090E-3	2.767E-2	5	58	NRG1,ERBB4,MEF2C,BASP1,FGFR2
GO: Biological Process	GO:0035418	protein localization to synapse	 	1.263E-4	5.487E-1	3.090E-3	2.767E-2	6	92	RELN,ASIC2,NLGN1,GRIN2A,GRIP1,HRAS
GO: Biological Process	GO:0035235	ionotropic glutamate receptor signaling pathway	 	1.266E-4	5.503E-1	3.090E-3	2.767E-2	4	31	GRIA1,GRIA4,GRIK2,GRIN2A
GO: Biological Process	GO:1990806	ligand-gated ion channel signaling pathway	 	1.266E-4	5.503E-1	3.090E-3	2.767E-2	4	31	GRIA1,GRIA4,GRIK2,GRIN2A
GO: Biological Process	GO:0030334	regulation of cell migration	 	1.269E-4	5.514E-1	3.090E-3	2.767E-2	24	1249	DOCK4,PLA2G7,NRG1,RELN,ERBB4,RGCC,NTNG1,SEMA5A,SST,ITGAV,MEF2C,TMEFF2,KITLG,BSG,MIF,HRAS,PAK1,FGF1,TAC1,CD81,CTNNA2,ARHGEF2,NRG3,VEGFA
GO: Biological Process	GO:0007507	heart development	 	1.273E-4	5.531E-1	3.090E-3	2.767E-2	22	1092	NRG1,ERBB4,EYA4,CFL1,RBP4,CHRM3,MEF2C,RYR2,ITPR1,SGCZ,FBN1,THRA,LMO7,BASP1,SLIT3,PAK1,FGF1,ALCAM,FGFR2,FHL2,BICC1,VEGFA
GO: Biological Process	GO:0010648	negative regulation of cell communication	 	1.292E-4	5.613E-1	3.118E-3	2.792E-2	30	1747	VWC2,NRG1,EYA4,TMEM14A,FSTL4,RAPGEF1,GRIA1,GRIK2,SIRPA,RUNX2,ITGAV,CIT,SOCS7,ITPR1,GRIP1,SULF2,FBN1,CADM1,SLC24A2,SLIT3,MIF,RORA,SMPD1,ARHGEF2,MRAP2,FHL2,BICC1,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0032147	activation of protein kinase activity	 	1.337E-4	5.809E-1	3.209E-3	2.874E-2	8	178	NRG1,RGCC,MT3,FBN1,EFNA5,FGF1,NRG3,VEGFA
GO: Biological Process	GO:0023057	negative regulation of signaling	 	1.345E-4	5.845E-1	3.211E-3	2.876E-2	30	1751	VWC2,NRG1,EYA4,TMEM14A,FSTL4,RAPGEF1,GRIA1,GRIK2,SIRPA,RUNX2,ITGAV,CIT,SOCS7,ITPR1,GRIP1,SULF2,FBN1,CADM1,SLC24A2,SLIT3,MIF,RORA,SMPD1,ARHGEF2,MRAP2,FHL2,BICC1,VDAC2,VEGFA,HSP90AB1
GO: Biological Process	GO:0030036	actin cytoskeleton organization	 	1.384E-4	6.015E-1	3.287E-3	2.943E-2	19	871	CFL1,RGCC,ACTB,SEMA5A,MYO1B,SIRPA,CIT,MEF2C,TMEFF2,EFNA5,THRA,CTNNA3,HRAS,PAK1,AUTS2,TAC1,CTNNA2,ARHGEF2,HSP90AA1
GO: Biological Process	GO:0045664	regulation of neuron differentiation	 	1.412E-4	6.139E-1	3.336E-3	2.987E-2	10	282	CNTN4,VWC2,RELN,ZEB1,NLGN1,CIT,YWHAH,MEF2C,ARHGEF2,BEX2
GO: Biological Process	GO:0051966	regulation of synaptic transmission, glutamatergic	 	1.422E-4	6.179E-1	3.340E-3	2.991E-2	6	94	RELN,GRIA4,GRIK2,NLGN1,GRIN2A,MEF2C
GO: Biological Process	GO:0060078	regulation of postsynaptic membrane potential	 	1.444E-4	6.274E-1	3.373E-3	3.021E-2	8	180	RELN,CUX2,GRIA1,GRIA4,GRIK2,NLGN1,GRIN2A,MEF2C
GO: Biological Process	GO:0014706	striated muscle tissue development	 	1.461E-4	6.351E-1	3.396E-3	3.041E-2	12	399	NRG1,ERBB4,RBP4,CHRM3,MEF2C,RYR2,SGCZ,PAK1,FGF1,FGFR2,FHL2,VEGFA
GO: Biological Process	GO:1903530	regulation of secretion by cell	 	1.474E-4	6.405E-1	3.407E-3	3.050E-2	18	802	NRG1,HTR2C,RGCC,RBP4,UQCC2,NLGN1,RPH3A,MEF2C,C2CD2L,NELL2,FBN1,EFNA5,SNCAIP,STXBP6,BSG,MIF,TAC1,NNAT
GO: Biological Process	GO:0099054	presynapse assembly	 	1.482E-4	6.442E-1	3.408E-3	3.052E-2	5	60	NLGN1,CADM1,CNTN5,SLITRK5,IL1RAP
GO: Biological Process	GO:0023061	signal release	 	1.520E-4	6.606E-1	3.477E-3	3.113E-2	16	662	NRG1,HTR2C,RBP4,UQCC2,NLGN1,RPH3A,MEF2C,C2CD2L,NELL2,FBN1,EFNA5,SNCAIP,MIF,PAK1,TAC1,NNAT
GO: Biological Process	GO:0021826	substrate-independent telencephalic tangential migration	 	1.565E-4	6.801E-1	3.542E-3	3.172E-2	3	13	NRG1,SLIT3,NRG3
GO: Biological Process	GO:0021843	substrate-independent telencephalic tangential interneuron migration	 	1.565E-4	6.801E-1	3.542E-3	3.172E-2	3	13	NRG1,SLIT3,NRG3
GO: Biological Process	GO:0060038	cardiac muscle cell proliferation	 	1.597E-4	6.939E-1	3.592E-3	3.217E-2	6	96	NRG1,ERBB4,RBP4,MEF2C,FGF1,FGFR2
GO: Biological Process	GO:0007215	glutamate receptor signaling pathway	 	1.604E-4	6.969E-1	3.592E-3	3.217E-2	5	61	GRIA1,GRIA4,GRIK2,GRIN2A,GRIP1
GO: Biological Process	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	 	1.722E-4	7.483E-1	3.821E-3	3.422E-2	9	235	NRG1,RELN,ERBB4,EFNA5,KITLG,MIF,CD81,ARHGEF2,VEGFA
GO: Biological Process	GO:0009266	response to temperature stimulus	 	1.723E-4	7.490E-1	3.821E-3	3.422E-2	10	289	GRIK2,SST,MYOF,THRA,FGF1,TAC1,ATP2B1,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0045773	positive regulation of axon extension	 	1.733E-4	7.530E-1	3.822E-3	3.423E-2	5	62	NRG1,SEMA5A,PAK1,RPL4,VEGFA
GO: Biological Process	GO:0071363	cellular response to growth factor stimulus	 	1.766E-4	7.674E-1	3.876E-3	3.471E-2	20	963	VWC2,ERBB4,ZEB1,CFL1,RAPGEF1,GRIA1,GRIN2A,RUNX2,MEF2C,GRIP1,MYOF,SULF2,MT3,FBN1,FGF1,TAC1,FGFR2,BEX2,VEGFA,HSP90AB1
GO: Biological Process	GO:2001257	regulation of cation channel activity	 	1.777E-4	7.724E-1	3.881E-3	3.476E-2	9	236	RELN,RASGRF2,ASIC2,CFL1,NLGN1,GRIN2A,RPH3A,MEF2C,GRIP1
GO: Biological Process	GO:0001934	positive regulation of protein phosphorylation	 	1.851E-4	8.043E-1	4.022E-3	3.601E-2	19	891	NRG1,RELN,ERBB4,RGCC,MEF2C,MT3,FBN1,EFNA5,KITLG,MIF,HRAS,PAK1,FGF1,CD81,ARHGEF2,NRG3,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0034332	adherens junction organization	 	1.869E-4	8.124E-1	4.042E-3	3.619E-2	5	63	ACTB,CDH20,CDH7,CDH10,VEGFA
GO: Biological Process	GO:0048814	regulation of dendrite morphogenesis	 	1.890E-4	8.215E-1	4.067E-3	3.642E-2	6	99	RELN,CUX2,DPYSL5,CIT,YWHAH,MT3
GO: Biological Process	GO:0009628	response to abiotic stimulus	 	1.903E-4	8.268E-1	4.073E-3	3.647E-2	30	1786	RELN,ERCC5,ASIC2,RGCC,SUN1,ACTB,RBP4,GRIA1,SEMA5A,GRIK2,GRIN2A,SST,RYR2,ITPR1,MYOF,JUNB,MT3,THRA,SLC24A2,HRAS,PAK1,FGF1,TAC1,RORA,SMPD1,ARHGEF2,ATP2B1,HSP90AA1,VEGFA,HSP90AB1
GO: Biological Process	GO:0030029	actin filament-based process	 	1.969E-4	8.558E-1	4.195E-3	3.756E-2	20	971	CFL1,RGCC,ACTB,SEMA5A,MYO1B,SIRPA,CIT,MEF2C,RYR2,TMEFF2,EFNA5,THRA,CTNNA3,HRAS,PAK1,AUTS2,TAC1,CTNNA2,ARHGEF2,HSP90AA1
GO: Biological Process	GO:0055021	regulation of cardiac muscle tissue growth	 	1.997E-4	8.680E-1	4.234E-3	3.791E-2	6	100	NRG1,ERBB4,RBP4,MEF2C,PAK1,FGFR2
GO: Biological Process	GO:0032956	regulation of actin cytoskeleton organization	 	2.009E-4	8.732E-1	4.239E-3	3.796E-2	12	413	CFL1,RGCC,SEMA5A,CIT,MEF2C,TMEFF2,EFNA5,THRA,HRAS,PAK1,TAC1,CTNNA2
GO: Biological Process	GO:0000165	MAPK cascade	 	2.051E-4	8.912E-1	4.305E-3	3.855E-2	20	974	NRG1,ERBB4,HTR2C,RAPGEF1,GRIK2,SIRPA,DCC,ITGAV,MEF2C,MT3,KITLG,MIF,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,ARHGEF2,VEGFA
GO: Biological Process	GO:0009611	response to wounding	 	2.085E-4	9.063E-1	4.329E-3	3.877E-2	18	825	NRG1,RELN,ACTB,DGKB,GRIN2A,DCC,TMEFF2,MYOF,SULF2,HRAS,PAK1,FGF1,CD81,SMPD1,FGFR2,ARHGEF2,BEX2,VEGFA
